rank,gene_symbol,ensembl_id,log2FC,pvalue,padj
300,ZFP36L1,ENSG00000185650,0.2456620678681255,0.027993325492614362,0.29660893784752385
301,MGP,ENSG00000111341,0.7264129393527433,0.028066422600473023,0.29660893784752385
302,GLOD5,ENSG00000171433,-2.4460844595378326,0.02832227511416577,0.29832171237801763
303,ACP5,ENSG00000102575,-0.9900309367797946,0.02857372760730395,0.29997698851100285
304,CTSE,ENSG00000196188,0.643063984659811,0.02911535623556518,0.304657724293858
305,APOA1,ENSG00000118137,-1.6747284721168505,0.029291295270208365,0.30549380411322236
306,AKAP13,ENSG00000170776,-0.4410999872469581,0.029946402863557237,0.3113055800946914
307,IFITM1,ENSG00000185885,0.46619550449744085,0.03028053801686827,0.3137537180184299
308,TOP2A,ENSG00000131747,-1.4164736276512109,0.030478553245390914,0.3147801229661964
309,CRIM1,ENSG00000150938,-0.7977394707490961,0.030831457209005136,0.317394386349014
310,LPCAT1,ENSG00000153395,-0.5448633383772165,0.031173970956218787,0.31835916089390465
311,TAGLN,ENSG00000149591,-1.0931858734038027,0.03117852271992742,0.31835916089390465
312,IER2,ENSG00000160888,-0.35136614103882885,0.03122541911313997,0.31835916089390465
313,STEAP4,ENSG00000127954,0.46380609537146855,0.0320630630604487,0.32585496356321825
314,CALCRL,ENSG00000064989,-2.9872432409801455,0.03237386106486889,0.3278606946198777
315,CPB2,ENSG00000080618,-0.8727193858238229,0.03246655731067635,0.3278606946198777
316,GPNMB,ENSG00000136235,-1.1195009356885945,0.03274833797696316,0.32965969336936646
317,CD83,ENSG00000112149,-0.14926886334316913,0.0331164103115987,0.3318746360491323
318,XAGE2,ENSG00000155622,-1.794776677424497,0.03321735807921085,0.3318746360491323
319,PAG1,ENSG00000076641,-1.4583699417785088,0.033890222777099736,0.3318746360491323
320,SRGN,ENSG00000122862,-1.193523849265751,0.03413758035635414,0.3318746360491323
321,S100A9,ENSG00000163220,-0.6123494959559138,0.03456375820137024,0.3318746360491323
322,CENPF,ENSG00000117724,-1.3987899197734652,0.034656340498343055,0.3318746360491323
323,DSTN,ENSG00000125868,-0.1390039373408113,0.034772619914300903,0.3318746360491323
324,GYPC,ENSG00000136732,-2.615128881934929,0.03481083749577536,0.3318746360491323
325,ORM1,ENSG00000229314,-1.7268441124286338,0.03536354060259723,0.3318746360491323
326,CREM,ENSG00000095794,-0.9788167693310563,0.03539758891158899,0.3318746360491323
327,C4BPA,ENSG00000123838,-0.5428042599519803,0.035424286048168524,0.3318746360491323
328,NRGN,ENSG00000154146,-0.7844762286007889,0.03550123255914271,0.3318746360491323
329,AGTR2,ENSG00000180772,-1.7234950651631595,0.03553446219442923,0.3318746360491323
330,AQP1,ENSG00000240583,-0.7226300852634873,0.035684341554803496,0.3318746360491323
331,RPS20,ENSG00000008988,-0.32042681614092006,0.03571138499766046,0.3318746360491323
332,MARCKSL1,ENSG00000175130,1.069323914588158,0.035805101134751986,0.3318746360491323
333,FGR,ENSG00000000938,-13.977584244942133,0.03582470775488819,0.3318746360491323
334,SELPLG,ENSG00000110876,-14.479904585997293,0.03582470775488819,0.3318746360491323
335,MYCT1,ENSG00000120279,-14.463469509007577,0.03582470775488819,0.3318746360491323
336,FCHO1,ENSG00000130475,-14.017536791596166,0.03582470775488819,0.3318746360491323
337,AKAP12,ENSG00000131016,-13.701464820305013,0.03582470775488819,0.3318746360491323
338,S100A12,ENSG00000163221,-14.799678966610255,0.03582470775488819,0.3318746360491323
339,FAM107A,ENSG00000168309,-13.74828555972914,0.03582470775488819,0.3318746360491323
340,SERPINB9,ENSG00000170542,-13.946422036866268,0.03582470775488819,0.3318746360491323
341,TRGC2,ENSG00000227191,-14.415248143876564,0.03582470775488819,0.3318746360491323
342,ENSG00000251131,ENSG00000251131,-14.038698069575922,0.03582470775488819,0.3318746360491323
343,MAP7-AS1,ENSG00000272189,-13.940501664194164,0.03582470775488819,0.3318746360491323
344,PPIF,ENSG00000108179,-0.9198758905016033,0.03588961798205015,0.3318746360491323
345,AKR1C2,ENSG00000151632,-1.2885115696924618,0.03608603769793016,0.3327237272959879
346,BTG1,ENSG00000133639,-0.4432562085888233,0.03665123065093837,0.33695827948160395
347,DDIT4,ENSG00000168209,0.8325647282014553,0.03806676604252601,0.34896363913912176
348,CNN3,ENSG00000117519,-0.4946353078965021,0.03859912667654103,0.35234665972446155
349,ATP5MK,ENSG00000173915,-0.31605291939148933,0.03865733550576456,0.35234665972446155
350,ANXA3,ENSG00000138772,-0.7568645262582663,0.039492113886425435,0.3589268979220552
351,CD38,ENSG00000004468,-0.7108752368232094,0.039791471316700563,0.3606172941835456
352,ODAM,ENSG00000109205,-2.695124558839327,0.0402286274171847,0.36354336310813784
353,FCN3,ENSG00000142748,-1.4407818289153225,0.04051258950184127,0.365016001701734
354,FCGRT,ENSG00000104870,-0.445409483853773,0.04064387008784646,0.365016001701734
355,CLDN4,ENSG00000189143,0.08889160502777949,0.04073583168944218,0.365016001701734
356,KDR,ENSG00000128052,2.5945258474923136,0.041109384484413425,0.3672334117872798
357,CAPN13,ENSG00000162949,1.9513621294010104,0.041431708747078425,0.3672334117872798
358,ICAM2,ENSG00000108622,-0.8441333270913463,0.04159770804815959,0.3672334117872798
359,NCF1,ENSG00000158517,-0.1131374445437352,0.04159770804815959,0.3672334117872798
360,ZEB2,ENSG00000169554,-0.08049026548319471,0.04159770804815959,0.3672334117872798
361,ID3,ENSG00000117318,-0.662402725838551,0.0416759703411531,0.3672334117872798
362,TUSC3,ENSG00000104723,0.4246563562149509,0.04184513674119683,0.3677054695407379
363,UCP2,ENSG00000175567,0.5198712792675878,0.04249545172975696,0.3717165871348239
364,CEACAM5,ENSG00000105388,2.317966056573174,0.042535315220709184,0.3717165871348239
365,KYNU,ENSG00000115919,2.4695804495403286,0.04337755724200362,0.37684660975398554
366,CYP1B1,ENSG00000138061,-1.0649557430615548,0.04341351323482872,0.37684660975398554
367,CACNA2D2,ENSG00000007402,-0.6367816198451477,0.04347774466510931,0.37684660975398554
368,SLC7A5,ENSG00000103257,0.7502161243872378,0.04471770699406152,0.3845030517921569
369,DCN,ENSG00000011465,-3.924539099701766,0.04505411181548903,0.3845030517921569
370,RAB30,ENSG00000137502,-2.191178579205169,0.0457491466038649,0.3845030517921569
371,SH2D3C,ENSG00000095370,-13.547249797434983,0.04593246138982069,0.3845030517921569
372,RASIP1,ENSG00000105538,-13.89165421636779,0.04593246138982069,0.3845030517921569
373,SEMA5A,ENSG00000112902,-14.692388281261946,0.04593246138982069,0.3845030517921569
374,NPAS1,ENSG00000130751,-13.038354211124233,0.04593246138982069,0.3845030517921569
375,CCDC102B,ENSG00000150636,-13.257110875897279,0.04593246138982069,0.3845030517921569
376,NOS3,ENSG00000164867,-13.388490890026347,0.04593246138982069,0.3845030517921569
377,NOTCH4,ENSG00000204301,-13.686709577875646,0.04593246138982069,0.3845030517921569
378,MT1H,ENSG00000205358,-15.328257323488138,0.04593246138982069,0.3845030517921569
379,ENSG00000257764,ENSG00000257764,-14.440636351063134,0.04593246138982069,0.3845030517921569
380,ENSG00000261335,ENSG00000261335,-14.261846110628845,0.04593246138982069,0.3845030517921569
381,RINL,ENSG00000187994,-1.1853579550286648,0.046069786540444246,0.3846403962864912
382,MT-ND6,ENSG00000198695,0.3482272986817298,0.04634226492250382,0.38520689952834986
383,RNF144B,ENSG00000137393,-0.8727827244510347,0.04637983103406413,0.38520689952834986
384,MT-ATP8,ENSG00000228253,0.43886416353804103,0.046900383902358546,0.3885159406078191
385,CHST9,ENSG00000154080,0.5497495111153219,0.047206550231014555,0.3893541765991789
386,MS4A7,ENSG00000166927,-1.7001625996260836,0.04739064265632383,0.3893541765991789
387,ATP6V0B,ENSG00000117410,-0.28105040660498803,0.04753922683917811,0.3893541765991789
388,ACTB,ENSG00000075624,-0.07412072354411037,0.04754405954325918,0.3893541765991789
389,ROR1,ENSG00000185483,-0.14267737204583497,0.04761357268062893,0.3893541765991789
390,CD55,ENSG00000196352,0.3138873692512675,0.04815104273695987,0.3927396588365881
391,DCC,ENSG00000187323,-3.4173693957545863,0.048419556764986424,0.3939197188476261
392,CTSL,ENSG00000135047,-0.7643466963873851,0.0490580233532796,0.3970828811368509
393,CLDN1,ENSG00000163347,0.684604520610494,0.0490580233532796,0.3970828811368509
394,HEXB,ENSG00000049860,-0.5892790414040516,0.049318809483304665,0.3973477338412336
395,IGKV3-11,ENSG00000241351,4.314720778233721,0.04934057053357035,0.3973477338412336
396,PROM1,ENSG00000007062,1.145067258808466,0.04976078707836337,0.3997198578188734
397,GNG7,ENSG00000176533,-1.5291350567472115,0.0506393432619364,0.4047973947326044
398,FAM220A,ENSG00000178397,-0.1242040463425571,0.05064739487694956,0.4047973947326044
399,TFRC,ENSG00000072274,-0.5745730411226759,0.05153793542664555,0.4108826380755877
400,ARHGAP45,ENSG00000180448,-1.6029506618556377,0.05181006314888566,0.41201952719151314
401,LTF,ENSG00000012223,1.0998805207796574,0.05197208191066489,0.41227728817412723
402,THSD7A,ENSG00000005108,-0.11763762466439509,0.05261497692380252,0.415305810408476
403,INHBA,ENSG00000122641,-0.6036030066249856,0.05261497692380252,0.415305810408476
404,FGG,ENSG00000171557,-0.8951298050467118,0.053324529652404716,0.4197510251340233
405,CRYAB,ENSG00000109846,-2.83908111699456,0.05344205129810733,0.4197510251340233
406,TMC5,ENSG00000103534,0.28790090186233996,0.05391281550069543,0.4224055815460891
407,DCLK1,ENSG00000133083,4.594241491190493,0.05498616385961611,0.4285222244731895
408,WDR54,ENSG00000005448,0.480478633751516,0.05514018160691145,0.4285222244731895
409,DLG2,ENSG00000150672,-2.264738572167405,0.05517609320228066,0.4285222244731895
410,CITED2,ENSG00000164442,-0.3481657121241812,0.05528317350873665,0.4285222244731895
411,RBPJ,ENSG00000168214,-0.5832584543577461,0.05536706515513388,0.4285222244731895
412,PCDH9,ENSG00000184226,-0.6733890514213277,0.05594307101378318,0.43046839988943
413,RGS16,ENSG00000143333,-0.7536053607554594,0.05598898767177517,0.43046839988943
414,TMSB10,ENSG00000034510,-0.10633722579028282,0.05667153347098308,0.43046839988943
415,EFEMP1,ENSG00000115380,-0.5155778067768476,0.05698819375696176,0.43046839988943
416,TBCA,ENSG00000171530,-0.337053426788312,0.05808604067950526,0.43046839988943
417,SLC34A2,ENSG00000157765,-0.2066254206819187,0.05808740680094866,0.43046839988943
418,NICOL1,ENSG00000243449,0.45194187157704435,0.05841286992074007,0.43046839988943
419,ITGAL,ENSG00000005844,-13.917487801781014,0.05873099200000396,0.43046839988943
420,TBXAS1,ENSG00000059377,-13.29862994660208,0.05873099200000396,0.43046839988943
421,SPEG,ENSG00000072195,-14.125901285707915,0.05873099200000396,0.43046839988943
422,RETN,ENSG00000104918,-14.412550257973107,0.05873099200000396,0.43046839988943
423,PLEK,ENSG00000115956,-14.34234060097771,0.05873099200000396,0.43046839988943
424,SLCO2B1,ENSG00000137491,-14.15555605368129,0.05873099200000396,0.43046839988943
425,STAT4,ENSG00000138378,-13.15626308644627,0.05873099200000396,0.43046839988943
426,CENPE,ENSG00000138778,-14.228337093935053,0.05873099200000396,0.43046839988943
427,LUM,ENSG00000139329,-14.490982114017886,0.05873099200000396,0.43046839988943
428,JAML,ENSG00000160593,-12.96912609369365,0.05873099200000396,0.43046839988943
429,IKZF3,ENSG00000161405,-13.872664621959117,0.05873099200000396,0.43046839988943
430,GIMAP7,ENSG00000179144,-14.58806170662432,0.05873099200000396,0.43046839988943
431,TDRKH-AS1,ENSG00000203288,-13.541321748364952,0.05873099200000396,0.43046839988943
432,LINC00239,ENSG00000258512,-13.841446948258486,0.05873099200000396,0.43046839988943
433,ENSG00000263272,ENSG00000263272,-14.666003096571838,0.05873099200000396,0.43046839988943
434,ENSG00000272092,ENSG00000272092,-14.017006326626074,0.05873099200000396,0.43046839988943
435,GPRIN3,ENSG00000185477,-1.3492505124325174,0.05904912892736586,0.431805239351611
436,LGALS7,ENSG00000205076,2.129309595392203,0.05920838226661375,0.43197675227086774
437,CYB5A,ENSG00000166347,-0.11922982199864207,0.05953255059975168,0.4333479255327462
438,SLC4A4,ENSG00000080493,0.556748798572833,0.06031927395714611,0.4380721699947072
439,ENSG00000273877,ENSG00000273877,-1.2896516740057393,0.06049833677025828,0.4383717750938305
440,AHNAK,ENSG00000124942,0.4440885597626833,0.06100177145962031,0.44101507957511865
441,DNAH5,ENSG00000039139,0.6078650191610558,0.06134916742024725,0.44252086522405104
442,USP53,ENSG00000145390,-0.49230242584911954,0.06180909735562649,0.4448297255390223
443,SOCS1,ENSG00000185338,-0.8387391304915184,0.06200461226804637,0.4452295070533984
444,TPM3,ENSG00000143549,-0.496218922186123,0.06234116632076226,0.44567781511811777
445,NHERF1,ENSG00000109062,0.6919624210562243,0.06273937570006174,0.44567781511811777
446,PRMT9,ENSG00000164169,-1.092826326641858,0.06280544342845824,0.44567781511811777
447,ENSG00000272256,ENSG00000272256,-0.27086662398134287,0.06280544342845824,0.44567781511811777
448,COL8A1,ENSG00000144810,-0.618910205658866,0.06287175629512859,0.44567781511811777
449,C1QB,ENSG00000173369,-1.2433513927859645,0.06325916682689893,0.44567781511811777
450,MSR1,ENSG00000038945,-3.822714506436524,0.06326201957071054,0.44567781511811777
451,RERG,ENSG00000134533,2.7273328210945715,0.06344386885912921,0.44567781511811777
452,NPR3,ENSG00000113389,-0.8041353697262643,0.06406285889088432,0.44567781511811777
453,PDZK1IP1,ENSG00000162366,-0.7386904347851155,0.0644176653331866,0.44567781511811777
454,JCHAIN,ENSG00000132465,-0.2425332819152115,0.06474803143501683,0.44567781511811777
455,CFAP221,ENSG00000163075,-0.6289500607382719,0.06494688989760967,0.44567781511811777
456,PLAT,ENSG00000104368,-2.835623264309235,0.06551355283380532,0.44567781511811777
457,G0S2,ENSG00000123689,-1.1417561201032909,0.06610109913280438,0.44567781511811777
458,DLL4,ENSG00000128917,-0.0334597581307694,0.06628352494242368,0.44567781511811777
459,CCL4,ENSG00000275302,-1.2061262905258117,0.06628352494242368,0.44567781511811777
460,ASAH1,ENSG00000104763,-0.21454827535907955,0.06640809838484105,0.44567781511811777
461,KRT5,ENSG00000186081,3.407036951928597,0.06695774855568065,0.44567781511811777
462,GPRC5D-AS1,ENSG00000247498,0.04990832451852523,0.06778499278493676,0.44567781511811777
463,CTSK,ENSG00000143387,-2.6454064695840076,0.0678307459488544,0.44567781511811777
464,CNTN4,ENSG00000144619,-2.837947706563475,0.0678307459488544,0.44567781511811777
465,MTSS1,ENSG00000170873,-0.412062551799782,0.06786193043607593,0.44567781511811777
466,RPL36A,ENSG00000241343,-0.37629229073014725,0.06883643883712591,0.44567781511811777
467,CIB1,ENSG00000185043,0.23021485108380163,0.06884247607038667,0.44567781511811777
468,ENSG00000267598,ENSG00000267598,-2.322765568301234,0.07021493284125384,0.44567781511811777
469,MT3,ENSG00000087250,-2.1748158163320657,0.07046646123254355,0.44567781511811777
470,RASGRF1,ENSG00000058335,-0.460434744743915,0.07075094033865571,0.44567781511811777
471,CXCL14,ENSG00000145824,1.6711359992354788,0.07124797594391631,0.44567781511811777
472,TMEM154,ENSG00000170006,-0.7237340974221333,0.07129606044252286,0.44567781511811777
473,BCL2L11,ENSG00000153094,-1.012078843997677,0.07204510712616187,0.44567781511811777
474,ARPC5,ENSG00000162704,-0.5430073039129972,0.0721129435393601,0.44567781511811777
475,GDF15,ENSG00000130513,0.4574762739995026,0.07300509975950266,0.44567781511811777
476,ITGA6,ENSG00000091409,-0.5763632586816452,0.07311106584422236,0.44567781511811777
477,SFN,ENSG00000175793,-0.6594938644487507,0.07347864536879685,0.44567781511811777
478,TGFBR3,ENSG00000069702,-1.2824606161023904,0.07400956306090928,0.44567781511811777
479,HBB,ENSG00000244734,-1.467771799713233,0.07400956306090928,0.44567781511811777
480,ZPBP,ENSG00000042813,-14.010497758290413,0.07493061683243535,0.44567781511811777
481,TRAF1,ENSG00000056558,-13.497185800273444,0.07493061683243535,0.44567781511811777
482,PRDM1,ENSG00000057657,-13.149499169672024,0.07493061683243535,0.44567781511811777
483,CST7,ENSG00000077984,-13.746872406222607,0.07493061683243535,0.44567781511811777
484,MAP2,ENSG00000078018,-14.370608208310674,0.07493061683243535,0.44567781511811777
485,PILRA,ENSG00000085514,-13.624223940201746,0.07493061683243535,0.44567781511811777
486,MMP2,ENSG00000087245,-14.35098675555663,0.07493061683243535,0.44567781511811777
487,SRPX,ENSG00000101955,-14.617745212581044,0.07493061683243535,0.44567781511811777
488,AQP9,ENSG00000103569,-13.564900883749448,0.07493061683243535,0.44567781511811777
489,EYA4,ENSG00000112319,-13.958416237287532,0.07493061683243535,0.44567781511811777
490,MMP19,ENSG00000123342,-14.150750605594158,0.07493061683243535,0.44567781511811777
491,TMOD1,ENSG00000136842,-12.422702676906859,0.07493061683243535,0.44567781511811777
492,GLIPR1,ENSG00000139278,-14.19242987788042,0.07493061683243535,0.44567781511811777
493,ACVRL1,ENSG00000139567,-13.559605568223528,0.07493061683243535,0.44567781511811777
494,PDE3B,ENSG00000152270,-13.729256330590694,0.07493061683243535,0.44567781511811777
495,TNXB,ENSG00000168477,-13.35456962089307,0.07493061683243535,0.44567781511811777
496,GPR183,ENSG00000169508,-14.569854277711185,0.07493061683243535,0.44567781511811777
497,MZB1,ENSG00000170476,-13.7835745230057,0.07493061683243535,0.44567781511811777
498,FPR2,ENSG00000171049,-14.419822434680391,0.07493061683243535,0.44567781511811777
499,CD7,ENSG00000173762,-14.888944981179101,0.07493061683243535,0.44567781511811777
500,GPC5,ENSG00000179399,-13.97328249570265,0.07493061683243535,0.44567781511811777
501,PRR19,ENSG00000188368,-13.262825491128979,0.07493061683243535,0.44567781511811777
502,ADH1B,ENSG00000196616,-13.528627665793284,0.07493061683243535,0.44567781511811777
503,ENSG00000203279,ENSG00000203279,-13.82695169848978,0.07493061683243535,0.44567781511811777
504,NUP107-DT,ENSG00000247363,-13.740823607919083,0.07493061683243535,0.44567781511811777
505,LAMA3,ENSG00000053747,-1.1953542824748058,0.07512004000820609,0.44567781511811777
506,GMFG,ENSG00000130755,-1.4147046761648188,0.07518965011586459,0.44567781511811777
507,PRKG1,ENSG00000185532,-0.6875193076121215,0.07601758807423968,0.44567781511811777
508,SULF1,ENSG00000137573,3.5656734288143235,0.07647729871827032,0.44567781511811777
509,ENSG00000275765,ENSG00000275765,-2.7896134010949076,0.07677035514754058,0.44567781511811777
510,CCL21,ENSG00000137077,-2.012361660374074,0.07728361603512807,0.44567781511811777
511,ADAMTS9-AS2,ENSG00000241684,-1.496041686070913,0.077782872269737,0.44567781511811777
512,DNAH12,ENSG00000174844,0.57346272128645,0.07872668697182866,0.44567781511811777
513,GRN,ENSG00000030582,-0.42622369193905674,0.07895719004708363,0.44567781511811777
514,SNX10,ENSG00000086300,-3.136832874714421,0.07947765755716425,0.44567781511811777
515,GCNT3,ENSG00000140297,-3.3043355314480083,0.07947765755716425,0.44567781511811777
516,CRIP1,ENSG00000213145,0.6701773377655853,0.08005695220649202,0.44567781511811777
517,CFAP210,ENSG00000154479,0.6352870854909454,0.08022146570334497,0.44567781511811777
518,PRDX1,ENSG00000117450,-0.2531308658112347,0.08024347938784954,0.44567781511811777
519,TREM1,ENSG00000124731,-0.921551354178372,0.08070406537755391,0.44567781511811777
520,THBS1,ENSG00000137801,-0.47161662031181883,0.08099474228784802,0.44567781511811777
521,APOD,ENSG00000189058,0.6200708435409695,0.08106067128714303,0.44567781511811777
